700165;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;Ihre UMTS-Verbindung ist noch nicht eingerichtet. Die Einrichtung dauert nur einige Minuten.;3G bağlantınız henüz düzenlenmedi. Düzenleme işlemi birkaç dakika sürecektir.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;Su conexión 3G no se ha establecido. El proceso de instalación sólo lleva un par de minutos.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;;Ihre UMTS-Verbindung ist noch nicht eingerichtet. Die Einrichtung dauert nur einige Minuten.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;3G bağlantınız henüz düzenlenmedi. Düzenleme işlemi birkaç dakika sürecektir.;Ihre UMTS-Verbindung ist noch nicht eingerichtet. Die Einrichtung dauert nur einige Minuten.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.;Your UMTS connection has not been set up. The setup process only takes a couple of minutes.
700166;Skip;Überspringen;Atla;Skip;Skip;Omitir;Skip;;Überspringen;Skip;Atla;Überspringen;Skip;Skip
700167;Activate;Aktivieren;Etkinleştirme;Activate;Activate;Activar;Activate;;Aktivieren;Activate;Etkinleştirme;Aktivieren;Activate;Activate
700168;The WPS function can't be switched on when WiFi security mode is WEP.;Die WPS Funktion kann nicht eingeschaltet werden wenn die W-LAN Verschlüsselung auf WEP steht.;Eğer WiFi şifreleme WEP ayarlanmışsa WPS fonksiyonu açılamaz.;The WPS function can't be switched on when WiFi security mode is WEP.;The WPS function can't be switched on when WiFi security mode is WEP.;La función WPS no se puede activar cuando el modo de seguridad Wi-Fi es WEP.;The WPS function can't be switched on when WiFi security mode is WEP.;;Die WPS Funktion kann nicht eingeschaltet werden wenn die WLAN Verschlüsselung auf WEP steht.;The WPS function can't be switched on when WiFi security mode is WEP.;Eğer WiFi şifreleme WEP ayarlanmışsa WPS fonksiyonu açılamaz.;Die WPS Funktion kann nicht eingeschaltet werden wenn die WLAN Verschlüsselung auf WEP steht.;The WPS function can't be switched on when WiFi security mode is WEP.;The WPS function can't be switched on when WiFi security mode is WEP.
700169;The WPS function can't be switched on when WiFi security is off.;Die WPS Funktion kann nicht eingeschaltet werden wenn die W-LAN Verschlüsselung ausgeschaltet ist.;Eğer WiFi şifreleme kapalı ise, WPS fonksiyonu açılamaz.;The WPS function can't be switched on when WiFi security is off.;The WPS function can't be switched on when WiFi security is off.;La función WPS no se puede activar cuando la seguridad WiFi está apagada.;The WPS function can't be switched on when WiFi security is off.;;Die WPS Funktion kann nicht eingeschaltet werden wenn die WLAN Verschlüsselung ausgeschaltet ist.;The WPS function can't be switched on when WiFi security is off.;Eğer WiFi şifreleme kapalı ise, WPS fonksiyonu açılamaz.;Die WPS Funktion kann nicht eingeschaltet werden wenn die WLAN Verschlüsselung ausgeschaltet ist.;The WPS function can't be switched on when WiFi security is off.;The WPS function can't be switched on when WiFi security is off.
700170;The LAN IP Address can't be in the IP Address Pool;Die LAN IP-Adresse darf nicht Teil des IP-Adressen Pools sein.;LAN IP adresi, IP adres havuzunun bir parçası olamaz.;The LAN IP Address can't be in the IP Address Pool;The LAN IP Address can't be in the IP Address Pool;La dirección IP LAN no puede estar en el grupo de direcciones IP;The LAN IP Address can't be in the IP Address Pool;;Die LAN IP-Adresse darf nicht Teil des IP-Adressen Pools sein.;The LAN IP Address can't be in the IP Address Pool;LAN IP adresi, IP adres havuzunun bir parçası olamaz.;Die LAN IP-Adresse darf nicht Teil des IP-Adressen Pools sein.;The LAN IP Address can't be in the IP Address Pool;The LAN IP Address can't be in the IP Address Pool
700171;Continue;Weiter;Devam;Continue;Continue;Continuar;Continue;;Weiter;Continue;Devam;Weiter;Continue;Continue
700172;Subnet conflict between Guest network and WAN.;Subnet Konflikt zwischen Gästenetzwerk und WAN.;Misafir ağ ile WAN arasında alt ağ çakışması.;Subnet conflict between Guest network and WAN.;Subnet conflict between Guest network and WAN.;Conflicto de subredes entre la red de invitados y la WAN;Subnet conflict between Guest network and WAN.;;Subnet Konflikt zwischen Gästenetzwerk und WAN.;Subnet conflict between Guest network and WAN.;Misafir ağ ile WAN arasında alt ağ çakışması.;Subnet Konflikt zwischen Gästenetzwerk und WAN.;Subnet conflict between Guest network and WAN.;Subnet conflict between Guest network and WAN.
700173;Subnet conflict between Home network and WAN.;Subnet Konflikt zwischen Heimnetzwerk und WAN.;Ev ağı ile WAN arasında alt ağ çakışması.;Subnet conflict between Home network and WAN.;Subnet conflict between Home network and WAN.;Conflicto de subredes entre la red local y la WAN;Subnet conflict between Home network and WAN.;;Subnet Konflikt zwischen Heimnetzwerk und WAN.;Subnet conflict between Home network and WAN.;Ev ağı ile WAN arasında alt ağ çakışması.;Subnet Konflikt zwischen Heimnetzwerk und WAN.;Subnet conflict between Home network and WAN.;Subnet conflict between Home network and WAN.
700174;Default configuration was restored due to corruption in stored configuration.;"Die gespeicherte Konfiguration ist beschädigt. Wählen Sie ""Weiter"" um die Ursprungskonfiguration wieder herzustellen.";"Kayıtlı konfigürasyon hasarlı. Orijinal konfigürasyonunu tekrar oluşturmak için ""Devam""ı seçiniz.";Default configuration was restored due to corruption in stored configuration.;Default configuration was restored due to corruption in stored configuration.;La configuración se ha restaurado a la configuración por defecto debido a que la configuración almacenada se ha corrompido;Default configuration was restored due to corruption in stored configuration.;;Die Ursprungskonfiguration wurde wieder hergestellt, da die gespeicherte Konfiguration defekt ist.;Default configuration was restored due to a corruption of the previous stored configuration.;"Kayıtlı konfigürasyon hasarlı. Orijinal konfigürasyonunu tekrar oluşturmak için ""Devam""ı seçiniz.";Die Ursprungskonfiguration wurde wieder hergestellt, da die gespeicherte Konfiguration defekt ist.;Default configuration was restored due to a corruption of the previous stored configuration.;Default configuration was restored due to a corruption of the previous stored configuration.
700175;Please apply or cancel your changes.;Bitte bestätigen Sie die Änderungen;Lütfen değişiklikleri onaylayınız.;Please apply or cancel your changes.;Please apply or cancel your changes.;Por favor, aplique o cancele los cambios.;Please apply or cancel your changes.;;Bitte bestätigen Sie die Änderungen;Please apply your changes;Lütfen değişiklikleri onaylayınız.;Bitte bestätigen Sie die Änderungen;Please apply your changes;Please apply your changes
700176;Your changes have been applied.;Ihre Änderungen wurden durchgeführt;Değişiklikleriniz gerçekleştirildi.;Your changes have been applied.;Your changes have been applied.;Los cambios se han aplicado;Your changes have been applied.;;Ihre Änderungen wurden durchgeführt;Your changes have been applied;Değişiklikleriniz gerçekleştirildi.;Ihre Änderungen wurden durchgeführt;Your changes have been applied;Your changes have been applied
700177;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;Der PIN der SIM-Karte wurde geändert. Zur erneuten Eingabe bitte fortfahren.;SIM kartının PIN kodu değiştirildi. Tekrar girmek için devam ediniz.;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;El PIN de la tarjeta SIM ha cambiado. Por favor introduzca el PIN ;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;;Der PIN der SIM-Karte wurde geändert. Zur erneuten Eingabe bitte fortfahren.;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;SIM kartının PIN kodu değiştirildi. Tekrar girmek için devam ediniz.;Der PIN der SIM-Karte wurde geändert. Zur erneuten Eingabe bitte fortfahren.;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.;The UMTS SIM-Card PIN has changed. Please continue to enter the UMTS PIN.
700178;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone ADSL Router;Vodafone ADSL Router;Vodafone EasyBox 904 LTE;;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone EasyBox 904 LTE;Vodafone PlusBox
700179;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone ADSL Router;Vodafone ADSL Router;Vodafone EasyBox 904 xDSL;;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone EasyBox 904 xDSL;Vodafone PlusBox
700180;Your email address must be typed in the following format:;Ihre Email-Adresse muss in folgendem Format eingegeben werden:;E-posta adresinizi şu formatta giriniz:;Your email address must be typed in the following format:;Your email address must be typed in the following format:;Su dirección de correo electrónico se debe escribir en el siguiente formato:;Your email address must be typed in the following format:;;Ihre Email-Adresse muss in folgendem Format eingegeben werden:;Your email address must be typed in the following format:;E-posta adresinizi şu formatta giriniz:;Ihre Email-Adresse muss in folgendem Format eingegeben werden:;Your email address must be typed in the following format:;Your email address must be typed in the following format:
700181;Türkçe;Türkçe;Türkçe;Türkçe;Türkçe;Turco;Türkçe;;Türkçe;Türkçe;Türkçe;Türkçe;Türkçe;Türkçe
700182;A Broadcast / Multicast MAC address is not allowed.;Die Broadcast / Multicast MAC Adresse ist nicht zulässig.;Broadcast / Multicast MAC Adresine izin verilmiyor;A Broadcast / Multicast MAC address is not allowed.;A Broadcast / Multicast MAC address is not allowed.;No se permite una dirección MAC Multicast/Broadcast.;A Broadcast / Multicast MAC address is not allowed.;;Die Broadcast / Multicast MAC Adresse ist nicht zulässig.;A Broadcast / Multicast MAC address is not allowed.;Broadcast / Multicast MAC Adresine izin verilmiyor;Die Broadcast / Multicast MAC Adresse ist nicht zulässig.;A Broadcast / Multicast MAC address is not allowed.;A Broadcast / Multicast MAC address is not allowed.
700183;Start;Start;Başla;Start;Start;Iniciar;Start;;Start;Start;Başla;Start;Start;Start
700184;Stop;Stopp;Iptal;Stop;Stop;Detener;Stop;;Stopp;Stop;Iptal;Stopp;Stop;Stop
700185;Close;Schließen;Kapat;Close;Close;Cerrar;Close;;Schließen;Close;Kapat;Schließen;Close;Close
700186;You're using different user for the same device. This might cause a problem on windows.;Sie verwenden verschiedene Benutzer für das gleiche Gerät. Das kann auf Windows zu einem Problem führen.;Aynı cihaz için farklı kullanıcı kullanıyorsunuz. Bu Windows  için bir sorun olabilir.;You're using different user for the same device. This might cause a problem on windows.;You're using different user for the same device. This might cause a problem on windows.;Usted está utilizando un usuario diferente para el mismo dispositivo. Esto podría causar problemas en Windows;You're using different user for the same device. This might cause a problem on windows.;;Sie verwenden verschiedene Benutzer für das gleiche Gerät. Das kann auf Windows zu einem Problem führen.;You're using different user for the same device. This might cause a problem on windows.;Aynı cihaz için farklı kullanıcı kullanıyorsunuz. Bu Windows  için bir sorun olabilir.;Sie verwenden verschiedene Benutzer für das gleiche Gerät. Das kann auf Windows zu einem Problem führen.;You're using different user for the same device. This might cause a problem on windows.;You're using different user for the same device. This might cause a problem on windows.
700187;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;Die WPS-Funktion wurde nach 10 Fehlversuchen gesperrt. Drücken Sie weiter, um eine neue WPS-PIN erstellen.;"WPS fonksiyonu 10 yanlış girişim nedeniyle 
kilitlendi. Yeni WPS PIN yaratmak  için devam tuşuna 
basın.";The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;La función de emparejamiento está bloqueada ya que ha introducido 10 PIN no válidos. Haga clic en Cambiar para generar un nuevo PIN.;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;;Die WPS-Funktion wurde nach 10 Fehlversuchen gesperrt. Drücken Sie weiter, um eine neue WPS-PIN erstellen.;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;"WPS fonksiyonu 10 yanlış girişim nedeniyle 
kilitlendi. Yeni WPS PIN yaratmak  için devam tuşuna 
basın.";Die WPS-Funktion wurde nach 10 Fehlversuchen gesperrt. Drücken Sie weiter, um eine neue WPS-PIN erstellen.;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.;The WPS function is locked due to 10 false attempts. Press continue to create a new WPS-PIN.
700188;Access to this page is denied.;Zugriff auf diese Seite ist nicht gestattet.;Bu sayfaya erişim engellendi.;Access to this page is denied.;Access to this page is denied.;El acceso a esta página ha sido denegada.;Access to this page is denied.;;Zugriff auf diese Seite ist nicht gestattet.;Access to this page is denied.;Bu sayfaya erişim engellendi.;Zugriff auf diese Seite ist nicht gestattet.;Access to this page is denied.;Access to this page is denied.
700189;Can not assign to all numbers while other numbers are selected.;Sie haben die Rufnummernauswahl eingeschränkt, daher ist der Zugriff auf alle Nummern nicht möglich.;"Diğer numaralar 
seçilir ise tüm numaraları atanamıyor.";Can not assign to all numbers while other numbers are selected.;Can not assign to all numbers while other numbers are selected.;No se puede asignar a todos los números, mientras que otros números estén seleccionados;Can not assign to all numbers while other numbers are selected.;;Sie haben die Rufnummernauswahl eingeschränkt, daher ist der Zugriff auf alle Nummern nicht möglich.;Can not assign to all numbers while other numbers are selected.;"Diğer numaralar 
seçilir ise tüm numaraları atanamıyor.";Sie haben die Rufnummernauswahl eingeschränkt, daher ist der Zugriff auf alle Nummern nicht möglich.;Can not assign to all numbers while other numbers are selected.;Can not assign to all numbers while other numbers are selected.
700190;The length of %s1 must be at least %s2 characters.;Die Länge von %s1 muss mindestens %s2 Zeichen sein.;%s1 uzunluğu en az %s2 karakter olmalıdır.;The length of %s1 must be at least %s2 characters.;The length of %s1 must be between %s2 characters and 64 character.;La longitud de %s1 debe estar entre %s2 y 64 caracteres;The length of %s1 must be at least %s2 characters.;;Die Länge von %s1 muss mindestens %s2 Zeichen sein.;The length of %s1 must be at least %s2 characters.;%s1 uzunluğu en az %s2 karakter olmalıdır.;Die Länge von %s1 muss mindestens %s2 Zeichen sein.;The length of %s1 must be at least %s2 characters.;The length of %s1 must be at least %s2 characters.
700191;Please select a %s.;Bitte wählen Sie %s.;Lütfen bir %s seçin;Please select a %s.;Please select a %s.;Por favor seleccione un %s.;Please select a %s.;;Bitte wählen Sie %s.;Please select a %s.;Lütfen bir %s seçin;Bitte wählen Sie %s.;Please select a %s.;Please select a %s.
700192;Invalid time range.;Ungültiger Zeitraum.;Geçersiz zaman;Invalid time range.;Invalid time range.;Rango de tiempo no válido.;Invalid time range.;;Ungültiger Zeitraum.;Invalid time range.;Geçersiz zaman;Ungültiger Zeitraum.;Invalid time range.;Invalid time range.
700193;Set Password;Kennwort setzen;Şifre kullanın;Set Password;Set Password;Establecer contraseña;Set Password;;Kennwort setzen;Set Password;Şifre kullanın;Kennwort setzen;Set Password;Set Password
700194;You are still using the default WPS-PIN. You should change it.;Sie verwenden noch den voreingestellten WPS-PIN.  Aus Sicherheitsgründen sollten Sie den WPS-PIN ändern.;Hala varsayılan WPS PIN kullanıyorsunuz. Güvenlik nedenlerinden dolayı WPS PIN değiştirmeniz gerekir.;You are still using the default WPS-PIN. You should change it.;You are still using the default WPS-PIN. You should change it.;Usted todavía está utilizando el WPS-PIN por defecto. Debería cambiarlo.;You are still using the default WPS-PIN. You should change it.;;Sie verwenden noch den voreingestellten WPS-PIN.  Aus Sicherheitsgründen sollten Sie den WPS-PIN ändern.;You are still using the default WPS-PIN. You should change it.;Hala varsayılan WPS PIN kullanıyorsunuz. Güvenlik nedenlerinden dolayı WPS PIN değiştirmeniz gerekir.;Sie verwenden noch den voreingestellten WPS-PIN.  Aus Sicherheitsgründen sollten Sie den WPS-PIN ändern.;You are still using the default WPS-PIN. You should change it.;You are still using the default WPS-PIN. You should change it.
700195;Change key;Schlüssel ändern;Şifre değiştir;Change key;Change key;Cambiar clave;Change key;;Kennwort ändern;Change Password;Şifre değiştir;Kennwort ändern;Change Password;Change Password
700196;Generate;Neu erzeugen;Yenileme ;Generate;Generate;Generar;Generate;;Generieren;Generate;Yenileme ;Generieren;Generate;Generate
700197;The inserted UMTS stick is not supported.;Der eingesteckte UMTS-Stick wird nicht unterstützt;"

Kullandığınız 3G cihaz desteklenmiyor";The inserted UMTS stick is not supported.;The inserted UMTS stick is not supported.;El módem 3G insertado no es compatible;The inserted UMTS stick is not supported.;;Der eingesteckte UMTS-Stick wird nicht unterstützt;The inserted UMTS stick is not supported.;"

Kullandığınız 3G cihaz desteklenmiyor";Der eingesteckte UMTS-Stick wird nicht unterstützt;The inserted UMTS stick is not supported.;The inserted UMTS stick is not supported.
700198;The inserted USB device is not supported.;Das eingesteckte USB-Gerät wird nicht unterstützt;Kullandığınız USB cihaz desteklenmiyor;The inserted USB device is not supported.;The inserted USB device is not supported.;El dispositivo USB insertado no es compatible.;The inserted USB device is not supported.;;Das eingesteckte USB-Gerät wird nicht unterstützt;The inserted USB device is not supported.;Kullandığınız USB cihaz desteklenmiyor;Das eingesteckte USB-Gerät wird nicht unterstützt;The inserted USB device is not supported.;The inserted USB device is not supported.
700199;NA;NA;NA;Messages;Messages;Mensajes;Messages;Messaggi;NA;NA;NA;NA;NA;Password
700200;IP Address;IP-Adresse;IP adresi;IP Address;IP Address;Dirección IP;IP Address;;IP-Adresse;IP Address;IP adresi;IP-Adresse;IP Address;IP Address
700201;Firmware version;Firmware-Version;Firmware versiyonu;Firmware version;Firmware version;Versión del firmware;Firmware version;;Firmware-Version;Firmware version;Firmware versiyonu;Firmware-Version;Firmware version;Firmware version
700202;The length of %s1 cannot exceed %s2 characters.;Die Länge von %s1darf nicht größer als %s2 Zeichen sein.;% S1 süresi % s2 işaretten büyük olamaz.;The length of %s1 cannot exceed %s2 characters.;The length of %s1 cannot exceed %s2 characters.;La longitud de %s1 no puede exceder de %s2. caracteres;The length of %s1 cannot exceed %s2 characters.;;Die Länge von %s1 darf nicht größer als %s2 Zeichen sein.;The length of %s1 cannot exceed %s2 characters.;%s1 süresi %s2 işaretten büyük olamaz.;Die Länge von %s1 darf nicht größer als %s2 Zeichen sein.;The length of %s1 cannot exceed %s2 characters.;The length of %s1 cannot exceed %s2 characters.
700203;You must set password.;Sie müssen das Kennwort setzen;Lütfen sifre kullanın;You must set password.;You must set password.;Debe establecer una contraseña.;You must set password.;;Sie müssen das Kennwort setzen;You must set password.;Lütfen sifre kullanın;Sie müssen das Kennwort setzen;You must set password.;You must set password.
700204;Set Key;Schlüssel setzen;Kod kullanın;Set Key;Set Key;Establecer clave;Set Key;;Kennwort setzen;Set Password;Şifre koy;Schlüssel setzen;Set Key;Set Password
700205;You must set key.;Sie müssen den Schlüssel setzen;Lütfen kod kullanın;You must set key.;You must set key.;Debe establecer clave.;You must set key.;;Sie müssen den Schlüssel setzen;You must set key.;Lütfen kod kullanın;Sie müssen den Schlüssel setzen;You must set key.;You must set key.
700206;Password cannot consist of only space characters;Das Kennwort darf nicht aus Leerzeichen bestehen;Şifre boşluklu oluşamaz;Password cannot consist of only space characters;Password cannot consist of only space characters;La contraseña no puede consistir sólo en caracteres de espacio;Password cannot consist of only space characters;;Das Kennwort darf nicht aus Leerzeichen bestehen;Password cannot consist of only space characters;Şifre boşluklu oluşamaz;Das Kennwort darf nicht aus Leerzeichen bestehen;Password cannot consist of only space characters;Password cannot consist of only space characters
700207;Key cannot consist of only space characters;Schlüssel darf nicht aus Leerzeichen bestehen;Kod boşluklu oluşamaz;Key cannot consist of only space characters;Key cannot consist of only space characters;La clave no puede consistir sólo en caracteres de espacio;Key cannot consist of only space characters;;Schlüssel darf nicht aus Leerzeichen bestehen;Key cannot consist of only space characters;Kod boşluklu oluşamaz;Schlüssel darf nicht aus Leerzeichen bestehen;Key cannot consist of only space characters;Key cannot consist of only space characters
700208;None;Keine;hiçbir;None;None;Ninguno;None;;Keine;None;hiçbir;Keine;None;None
700209;%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);;%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.);%s1 (Kbps.)
700210;%s1 dB;%s1 dB;%s1 dB;%s1 dB;%s1 dB;%s1 dB;%s1 dB;;%s1 dB;%s1 dB;%s1 dB;%s1 dB;%s1 dB;%s1 dB
700211;You have already created a schedule with the same time frame. Please specify a different time frame.;Sie haben bereits einen Zeitplan erzeugt mit dem gleichen Zeitrahmen. Bitte definieren Sie einen anderen Zeitrahmen.;Aynı zaman diliminde olan bir program oluşturulmuş. Farklı bir zaman çerçevesi belirtiniz.;You have already created a schedule with the same time frame. Please specify a different time frame.;You have already created a schedule with the same time frame. Please specify a different time frame.;Ya ha creado una regla en ese mismo período de tiempo. Por favor, especifique un periodo de tiempo distinto;You have already created a schedule with the same time frame. Please specify a different time frame.;;Sie haben bereits einen Zeitplan erzeugt mit dem gleichen Zeitrahmen. Bitte definieren Sie einen anderen Zeitrahmen.;You have already created a schedule with the same time frame. Please specify a different time frame.;Aynı zaman diliminde olan bir program oluşturulmuş. Farklı bir zaman çerçevesi belirtiniz.;Sie haben bereits einen Zeitplan erzeugt mit dem gleichen Zeitrahmen. Bitte definieren Sie einen anderen Zeitrahmen.;You have already created a schedule with the same time frame. Please specify a different time frame.;You have already created a schedule with the same time frame. Please specify a different time frame.
700212;Enter Your New Password (4 - 32 characters);Geben Sie Ihr neues Kennwort ein (4 - 32 Zeichen);Yeni şifre (4-32 karakter);Enter Your New Password (4 - 32 characters);Enter Your New Password (4 - 32 characters);Inserte su nueva contraseña (4-32 caracteres);Enter Your New Password (4 - 32 characters);;Geben Sie Ihr neues Kennwort ein (4 - 32 Zeichen);Enter Your New Password (4 - 32 characters);Yeni şifre (4-32 karakter);Geben Sie Ihr neues Kennwort ein (4 - 32 Zeichen);Enter Your New Password (4 - 32 characters);Enter Your New Password (4 - 32 characters)
700213;You are using forbidden characters in the username.;Sie verwenden unzulässige Zeichen in Ihrem Benutzernamen;Bu kullanıcı adı yasak karakterler kullanıyorsunuz.;You are using forbidden characters in the username.;You are using forbidden characters in the username.;Está utilizando caracteres prohibidos en el nombre de usuario.;You are using forbidden characters in the username.;;Sie verwenden unzulässige Zeichen in Ihrem Benutzernamen;You are using forbidden characters in the username.;Bu kullanıcı adı yasak karakterler kullanıyorsunuz.;Sie verwenden unzulässige Zeichen in Ihrem Benutzernamen;You are using forbidden characters in the username.;You are using forbidden characters in the username.
700214;Username must start with a letter or a digit.;Der Benutzername muss mit einem Buchstaben oder einer Ziffer beginnen;Kullanıcı adı bir harf veya bir rakam ile başlamalı.;Username must start with a letter or a digit.;Username must start with a letter or a digit.;Nombre de usuario debe comenzar con una letra o un dígito.;Username must start with a letter or a digit.;;Der Benutzername muss mit einem Buchstaben oder einer Ziffer beginnen;Username must start with a letter or a digit.;Kullanıcı adı bir harf veya bir rakam ile başlamalı.;Der Benutzername muss mit einem Buchstaben oder einer Ziffer beginnen;Username must start with a letter or a digit.;Username must start with a letter or a digit.
700215;You must use only ASCII (English) letters in the username.;Sie dürfen nur ASCII Zeichen im Benutzernamen verwenden.;Bu kullanıcı adı sadece ASCII harf kullanmalısınız.;You must use only ASCII (English) letters in the username.;You must use only ASCII (English) letters in the username.;Debe usar sólo letras ASCII en el nombre de usuario.;You must use only ASCII (English) letters in the username.;;Sie dürfen nur ASCII Zeichen im Benutzernamen verwenden.;You must use only ASCII (English) letters in the username.;Bu kullanıcı adı sadece ASCII harf kullanmalısınız.;Sie dürfen nur ASCII Zeichen im Benutzernamen verwenden.;You must use only ASCII (English) letters in the username.;You must use only ASCII (English) letters in the username.
700216;Username cannot be empty.;Der Benutzername darf nicht leer sein.;Kullanıcı adı boş olamaz.;Username cannot be empty.;Username cannot be empty.;Nombre de usuario no puede estar vacío.;Username cannot be empty.;;Der Benutzername darf nicht leer sein.;Username cannot be empty.;Kullanıcı adı boş olamaz.;Der Benutzername darf nicht leer sein.;Username cannot be empty.;Username cannot be empty.
700217;WAN IP Address:;WAN IP-Adresse:;WAN IP Adresi:;WAN IP Address:;WAN IP Address:;Dirección IP WAN:;WAN IP Address:;;WAN IP-Adresse:;WAN IP Address:;WAN IP Adresi:;WAN IP-Adresse:;WAN IP Address:;WAN IP Address:
700218;Firmware Version:;Firmware Version:;Firmware Sürüm:;Firmware Version:;Firmware Version:;Versión de Firmware:;Firmware Version:;;Firmware Version:;Firmware Version:;Firmware Sürüm:;Firmware Version:;Firmware Version:;Firmware Version:
700219;Export;Exportieren;Ihracat;Export;Export;Exportar;Export;;Exportieren;Export;Ihracat;Exportieren;Export;Export
700220;Import;Importieren;Ithal;Import;Import;Importar;Import;;Importieren;Import;Ithal;Importieren;Import;Import
700221;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. ;Ihre Internetgeschwindigkeit wurde reduziert, da Sie das maximale Datenvolumen verbraucht haben. Um zusätzliches Datenvolumen zu kaufen, klicken Sie bitte auf weiter.;Internet hızı düşürüldü, çünkü veri miktarı kullanıldı. Ek veri hacmi satın almak için, devam tıklayınız.;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. ;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue.;Su velocidad de Internet se ha reducido debido a que ha excedido su límite de datos. Para adquirir más datos, haga clic en continuar.;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. ;;Ihre Internetgeschwindigkeit wurde reduziert, da Sie das maximale Datenvolumen verbraucht haben. Um zusätzliches Datenvolumen zu kaufen, klicken Sie bitte auf weiter.;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. ;Internet hızı düşürüldü, çünkü veri miktarı kullanıldı. Ek veri hacmi satın almak için, devam tıklayınız.;Ihre Internetgeschwindigkeit wurde reduziert, da Sie das maximale Datenvolumen verbraucht haben. Um zusätzliches Datenvolumen zu kaufen, klicken Sie bitte auf weiter.;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. ;Your internet speed has been reduced because you crossed your max. data. To purchase additional data, click continue. 
700222;Router;Router;Router;Router;Router;Router;Router;;Router;Router;Router;Router;Router;Router
700223;PC;PC;PC;PC;PC;PC;PC;;PC;PC;PC;PC;PC;PC
700224;SIP Client 1;SIP Client 1;SIP Client 1;SIP Client 1;NA;NA;SIP Client 1;;SIP Client 1;SIP Client 1;SIP Client 1;SIP Client 1;SIP Client 1;SIP Client 1
700225;SIP Client 2;SIP Client 2;SIP Client 2;SIP Client 2;NA;NA;SIP Client 2;;SIP Client 2;SIP Client 2;SIP Client 2;SIP Client 2;SIP Client 2;SIP Client 2
700226;SIP Client 3;SIP Client 3;SIP Client 3;SIP Client 3;NA;NA;SIP Client 3;;SIP Client 3;SIP Client 3;SIP Client 3;SIP Client 3;SIP Client 3;SIP Client 3
700227;You are using forbidden characters.;Sie verwenden unerlaubte Zeichen.;Izinsiz karakterler kullanıyorsunuz;You are using forbidden characters.;You are using forbidden characters.;Está utilizando caracteres prohibidos.;You are using forbidden characters.;;Sie verwenden unerlaubte Zeichen.;You are using forbidden characters.;Izinsiz karakterler kullanıyorsunuz;Sie verwenden unerlaubte Zeichen.;You are using forbidden characters.;You are using forbidden characters.
700228;NA;NA;NA;NA;Incorrect username. Please try again.;Nombre de usuario incorrecto. Por favor inténtelo de nuevo.;NA;;NA;NA;NA;NA;NA;NA
700229;8 characters;8 Zeichen;8 karakter;8 characters;NA;NA;8 characters;;8 Zeichen;8 characters;8 karakter;8 Zeichen;8 characters;8 characters
